CHL,SST,Salinity,Wind_Speed_ERA5,Wind_direction_ERA5,TP,STD:200KM,STD:100KM,STD_SST_12M,STD_SST_6month,salinty_STD_6months,Status_TR10,delta(200-100),Next_Month_CHL,Next_month_Status
6.36464,22.295,17761.66667,2.885497206,61.26742411,0.00054,0.6605,0.6164,3.417036362,3.473794355,298.7815922,NON_BLOOM,0.0441,4.76746,NON_BLOOM
4.76746,23.21,17383.6,4.105340579,47.80002653,0.00001,0.8233,0.5143,3.515032499,3.010245929,423.8486746,NON_BLOOM,0.309,0.95995,NON_BLOOM
0.95995,25.875,17027.58621,1.495618999,39.58061033,0.0001,0.687,0.6458,3.515276458,2.029697056,536.8186431,NON_BLOOM,0.0412,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.87421,
0.87421,32.485,18235.8,0.753590107,-52.03742947,0,1.2323,0.8585,3.559901099,3.417960731,549.9501888,NON_BLOOM,0.3738,0.67706,NON_BLOOM
0.67706,32.02,18580.31034,0.909651645,45.39895556,0,0.6754,0.5652,3.58592784,2.393400069,570.4615715,NON_BLOOM,0.1102,0.91387,NON_BLOOM
0.91387,30.38,18881.13333,0.628081998,34.76699269,0.00005,0.6433,0.4753,3.562722703,1.33683005,432.3442784,NON_BLOOM,0.168,1.81429,NON_BLOOM
1.81429,27.535,18497.44828,1.808311085,71.67608249,0.00023,0.5953,0.509,3.562731182,1.697229769,248.347216,NON_BLOOM,0.0863,1.55789,NON_BLOOM
1.55789,25.105,18476.53333,0.959313622,165.4032732,0,0.8097,0.9715,3.598206922,2.759096194,192.7761391,NON_BLOOM,-0.1618,3.253,NON_BLOOM
3.253,23.115,17832.96667,2.906650965,68.04257768,0.00007,0.8422,0.8245,3.668673125,3.493777803,323.0154115,NON_BLOOM,0.0177,1.6077,NON_BLOOM
1.6077,21.685,17735.64286,0.625587587,29.38495031,0.00009,0.8814,0.692,3.748306747,3.720817562,411.5257043,NON_BLOOM,0.1894,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.64598,
0.64598,32.235,18365.31034,0.646847238,44.96548656,0,0.871,0.5772,3.892251294,2.728416309,604.8539594,NON_BLOOM,0.2938,1.17232,NON_BLOOM
1.17232,29.665,18524.5,0.633568636,58.25677304,0.00002,0.6742,0.4602,3.853742477,1.589954577,500.2169916,NON_BLOOM,0.214,0.91419,NON_BLOOM
0.91419,27.94,18522.44828,0.309975199,-153.1934276,0.00076,0.6976,0.4419,3.855765344,1.699986928,108.4242231,NON_BLOOM,0.2557,1.51692,NON_BLOOM
1.51692,25.355,17858.2,0.534414442,-169.9291363,0.00055,0.5956,0.7006,3.843297647,2.674619521,225.5972644,NON_BLOOM,-0.105,1.27934,NON_BLOOM
1.27934,23.15,17576.03846,1.569705344,53.68016051,0.00003,0.8688,0.8696,3.83994708,3.448600461,351.5748996,NON_BLOOM,-0.0008,2.14942,NON_BLOOM
2.14942,22.83,17639.69231,2.810347067,53.68385027,0.00024,0.4603,0.4134,3.704950798,3.420405373,402.4466157,NON_BLOOM,0.0469,5.40063,NON_BLOOM
5.40063,23.825,17342.26316,3.012237279,45.96382467,0,0.558,0.3866,3.515749757,2.541970064,458.6767952,NON_BLOOM,0.1714,0.83106,NON_BLOOM
0.83106,24.905,17034.33333,3.964486922,34.49263565,0.0005,0.6173,0.4918,3.52244438,1.714027299,462.4120869,NON_BLOOM,0.1255,0.84418,NON_BLOOM
0.84418,26.655,16988.03704,3.068827213,74.4086365,0,0.9208,0.9018,3.530814059,1.32872328,317.5165223,NON_BLOOM,0.019,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.47929,
0.47929,31.345,18040.44828,1.112507413,103.9395438,0,0.8327,0.5942,3.336515981,2.748544691,497.0973482,NON_BLOOM,0.2385,0.87475,NON_BLOOM
0.87475,30.265,18285.53333,2.454432018,97.49736172,0.00003,0.5534,0.5271,3.373006407,1.815154761,480.6733148,NON_BLOOM,0.0263,4.335,NON_BLOOM
4.335,27.46,18515.64286,0.883965054,-128.1363582,0.00086,0.8141,0.7063,3.370890914,1.541308968,374.5995985,NON_BLOOM,0.1078,4.93288,NON_BLOOM
4.93288,25.21,18283.06667,0.873648446,93.30448675,0.00004,0.4149,0.3538,3.378814794,2.528446081,259.833946,NON_BLOOM,0.0611,4.36234,NON_BLOOM
4.36234,22.99,18158.76667,0.569397274,-8.405578868,0.00154,0.7546,0.8218,3.39618421,3.300001789,148.2809541,NON_BLOOM,-0.0672,2.31541,NON_BLOOM
2.31541,21.76,17349.88889,1.964040903,12.13197524,0.00021,0.7063,0.6382,3.528470784,3.536064196,367.4634406,NON_BLOOM,0.0681,8.91425,NON_BLOOM
8.91425,22.84,17032.93333,2.675978573,2.471008941,0.00119,0.6495,0.4439,3.620634728,2.971343341,545.7837148,NON_BLOOM,0.2056,5.71976,NON_BLOOM
5.71976,25.16,16718.71429,2.51949457,41.50562405,0.00004,0.8715,0.8413,3.607209866,1.90737749,676.1251537,NON_BLOOM,0.0302,0.56869,NON_BLOOM
0.56869,28.82,16972.73333,2.827548715,78.57551468,0,0.8591,0.7579,3.623231369,2.314351361,596.8309398,NON_BLOOM,0.1012,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.55811,
0.55811,31.975,18096.96552,0.467763798,91.55541539,0,0.894,0.6701,3.769221202,2.558545187,589.3418104,NON_BLOOM,0.2239,1.05758,NON_BLOOM
1.05758,30.305,18177.7,0.484823898,23.91351198,0,0.6703,0.4791,3.771557389,1.26059069,494.8995103,NON_BLOOM,0.1912,2.49765,NON_BLOOM
2.49765,26.995,18302.89655,1.418909651,41.58779348,0.00005,0.7829,0.716,3.775637065,1.846421652,364.1183864,NON_BLOOM,0.0669,2.1191,NON_BLOOM
2.1191,24.66,17855.63333,1.303675474,58.45246246,0.00001,0.5951,0.6936,3.807640049,2.926657294,222.6252458,NON_BLOOM,-0.0985,2.73415,NON_BLOOM
2.73415,23.545,17703.7931,3.671108686,30.47304838,0.00032,0.6923,0.7073,3.754858982,3.374261236,235.5518072,NON_BLOOM,-0.015,7.56278,NON_BLOOM
7.56278,23.225,17512.51852,2.765183937,30.09260528,0.0001,0.5354,0.4756,3.582674431,3.343087915,276.4266498,NON_BLOOM,0.0598,2.07006,NON_BLOOM
2.07006,23.755,17405.75,1.847257904,10.66565403,0.00019,0.6652,0.5197,3.48627358,2.517509379,327.0615889,NON_BLOOM,0.1455,0.95856,NON_BLOOM
0.95856,25.1,16954.89655,3.291125392,71.78781105,0,0.9245,0.8075,3.49010317,1.270841803,414.0591746,NON_BLOOM,0.117,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.66024,
0.66024,31.81,18327.71429,1.05397397,169.0509805,0,0.5393,0.3555,3.451601958,2.669574977,529.22427,NON_BLOOM,0.1838,1.03397,NON_BLOOM
1.03397,30.77,18219.66667,0.727479232,16.2759336,0,0.5267,0.3273,3.483203048,1.54717664,468.7035488,NON_BLOOM,0.1994,1.16802,NON_BLOOM
1.16802,28.375,18365.62069,1.170244988,-19.68279026,0.00042,0.5068,0.3809,3.479844844,1.455256993,377.6939622,NON_BLOOM,0.1259,2.20628,NON_BLOOM
2.20628,25.56,18050.43333,1.699657303,7.570536802,0.00031,0.6355,0.6478,3.419586253,2.505816567,158.5891725,NON_BLOOM,-0.0123,2.81986,NON_BLOOM
2.81986,23.54,17840.26667,3.801477664,42.1638315,0.00069,0.7526,0.7929,3.42011947,3.309665664,177.1109571,NON_BLOOM,-0.0403,4.21248,NON_BLOOM
4.21248,23.03,17460.92857,3.882763727,38.18932965,0.00014,0.8613,0.6704,3.442770505,3.387465149,315.2547449,NON_BLOOM,0.1909,2.40794,NON_BLOOM
2.40794,23.665,17178.56667,2.201631499,56.47669134,0.00075,0.4819,0.3477,3.451883544,2.849695403,417.321967,NON_BLOOM,0.1342,1.68161,NON_BLOOM
1.68161,24.525,16918.48276,3.231652267,75.69233023,0.00003,0.6846,0.6166,3.494082175,1.800034143,500.091988,NON_BLOOM,0.068,0.64915,NON_BLOOM
0.64915,27.265,17029.7,3.004428699,85.93956464,0,0.9988,1.0261,3.496884923,1.44292166,415.8526107,NON_BLOOM,-0.0273,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.47234,
0.47234,32.595,18079.3,0.832192787,-152.5437751,0,0.4528,0.4811,3.470291074,3.455158482,437.5539581,NON_BLOOM,-0.0283,0.73001,NON_BLOOM
0.73001,31.815,18184.40741,1.1522794,16.69000875,0,1.1208,0.7802,3.470777486,2.908743166,487.4245297,NON_BLOOM,0.3406,1.32674,NON_BLOOM
1.32674,31.35,18353.28571,2.113528578,58.98909144,0,0.5837,0.4488,3.516082964,1.777382595,429.3028134,NON_BLOOM,0.1349,1.54671,NON_BLOOM
1.54671,27.43,18712.17241,0.507738892,-41.71013608,0.00001,0.7745,0.6193,3.513118767,1.722332277,328.5692487,NON_BLOOM,0.1552,4.06772,NON_BLOOM
4.06772,24.915,18240.03448,3.003918714,49.6297624,0.00001,0.6993,0.7499,3.550654551,2.832381213,267.627617,NON_BLOOM,-0.0506,13.32266,BLOOM
13.32266,23.235,17988.44828,2.903148965,39.03454424,0.00038,0.5273,0.5467,3.581138863,3.595803882,232.975995,BLOOM,-0.0194,3.25791,NON_BLOOM
3.25791,22.635,17390.56604,1.634722228,50.28904234,0.00111,0.8051,0.6967,3.625015014,3.646990388,401.9392225,NON_BLOOM,0.1084,4.9322,NON_BLOOM
4.9322,23.085,16987.5,0.857527066,64.77599229,0.00163,0.794,0.5821,3.68084595,3.094077227,587.138035,NON_BLOOM,0.2119,1.03835,NON_BLOOM
1.03835,25.94,16924.20755,2.023888661,82.45217546,0,0.934,0.8403,3.603243523,1.727319696,658.8228209,NON_BLOOM,0.0937,0.56426,NON_BLOOM
0.56426,29.455,17141.99371,2.684736684,87.50289131,0,0.8249,0.8374,3.632521985,2.346042323,500.4533767,NON_BLOOM,-0.0125,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.6238,
0.6238,32.63,17884.21569,0.984155085,-143.2633672,0,0.8053,0.6696,3.826013119,3.628741364,372.2469453,NON_BLOOM,0.1357,0.71533,NON_BLOOM
0.71533,31.895,18025,1.049392642,-4.980430945,0,0.5513,0.4141,3.832576556,2.407131765,392.1464109,NON_BLOOM,0.1372,1.40338,NON_BLOOM
1.40338,30.825,18288.78049,1.432353544,52.62178035,0,0.6818,0.4342,3.7979339,1.14050945,358.2342397,NON_BLOOM,0.2476,2.57664,NON_BLOOM
2.57664,27.91,18507.92857,2.091222675,25.6483906,0.00001,0.8156,0.5871,3.793775856,1.646447354,314.2089987,NON_BLOOM,0.2285,2.19621,NON_BLOOM
2.19621,24.9,18497.6,2.935294134,-14.4018385,0.00077,0.7994,0.8993,3.794822313,2.866645349,304.2508845,NON_BLOOM,-0.0999,2.27177,NON_BLOOM
2.27177,22.865,17872.3,4.395435458,49.2727041,0.00006,0.6063,0.7056,3.83537672,3.629733021,266.5926503,NON_BLOOM,-0.0993,2.89122,NON_BLOOM
2.89122,22.47,16795.55556,2.767768996,29.20117677,0.00024,0.6418,0.5708,3.855019523,3.679541883,585.4603055,NON_BLOOM,0.071,2.34222,NON_BLOOM
2.34222,23.665,16850.85185,2.370068544,71.4460654,0,0.8443,0.6135,3.795788488,2.999801961,723.6141799,NON_BLOOM,0.2308,1.34003,NON_BLOOM
1.34003,26.03,16903.14286,2.588368781,79.94273873,0.00001,0.8503,0.8699,3.791625343,1.893090507,752.01559,NON_BLOOM,-0.0196,0.50154,NON_BLOOM
0.50154,28.26,17113.34483,2.751794528,77.9723233,0,0.5733,0.621,3.770219932,1.995571486,632.6234784,NON_BLOOM,-0.0477,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,1.10876,
1.10876,30.655,17865.28194,1.233969359,33.03376278,0.00004,0.7416,0.4218,3.489185574,1.402273947,428.6303504,NON_BLOOM,0.3198,6.61669,NON_BLOOM
6.61669,27.285,17820.93269,2.334548871,6.915940524,0.00082,0.7254,0.6349,3.490413732,1.707247826,305.6304472,NON_BLOOM,0.0905,6.12613,NON_BLOOM
6.12613,25.45,17607.0875,2.782859851,29.63007871,0.00005,0.5813,0.6433,3.457407783,2.590417303,237.7291495,NON_BLOOM,-0.062,8.53817,NON_BLOOM
8.53817,23.985,17024.43096,2.569967878,71.37575755,0.00002,0.5461,0.6136,3.338717605,3.176344422,418.3123549,NON_BLOOM,-0.0675,1.46933,NON_BLOOM
1.46933,23.09,17023.66667,1.281543922,58.89634273,0.00088,0.649,0.6497,3.259810487,3.091242222,407.5550202,NON_BLOOM,-0.0007,4.2783,NON_BLOOM
4.2783,22.45,17070.70417,1.621874479,68.40850329,0.00051,0.6611,0.5167,3.403747526,2.803788236,371.4043292,NON_BLOOM,0.1444,4.38316,NON_BLOOM
4.38316,23.79,16833.09052,1.940918659,82.58197687,0.00112,1.167,1.0822,3.550835191,1.605627257,355.7013733,NON_BLOOM,0.0848,1.02454,NON_BLOOM
1.02454,27.77,17176.2887,1.999805114,79.20154761,0,1.108,0.9798,3.545325463,1.756857398,239.2852129,NON_BLOOM,0.1282,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.42607,
0.42607,32.44,17754.05833,0.183728383,-108.9045123,0,0.956,0.7553,3.712683965,4.111532308,375.9772832,NON_BLOOM,0.2007,0.85834,NON_BLOOM
0.85834,32.775,17886.51724,0.821328446,36.6402935,0,0.828,0.6731,3.864133936,3.340012059,392.8090416,NON_BLOOM,0.1549,1.16331,NON_BLOOM
1.16331,31.155,17769.12083,0.61232981,8.714383383,0,0.6234,0.2977,3.897092466,1.758416467,261.1762422,NON_BLOOM,0.3257,0.9735,NON_BLOOM
0.9735,28.21,17525.28017,1.778027685,-48.60345234,0.00091,0.5786,0.4301,3.894177991,1.609594713,171.576418,NON_BLOOM,0.1485,0.94797,NON_BLOOM
0.94797,25.675,17479.29167,2.027009438,-12.45872469,0.00215,0.8378,1.0046,3.882700659,2.699394479,162.9034015,NON_BLOOM,-0.1668,1.27753,NON_BLOOM
1.27753,23.94,17517.04583,1.708298857,65.05857722,0.00218,1.0389,1.1063,3.88655017,3.366631291,154.4711772,NON_BLOOM,-0.0674,0.9609,NON_BLOOM
0.9609,22.935,17241.19196,1.378453859,69.74222375,0.00001,0.8421,0.7849,3.902898206,3.617461894,208.5579862,NON_BLOOM,0.0572,2.28808,NON_BLOOM
2.28808,24,16850.47083,0.833511095,62.59644999,0.00058,0.5161,0.3073,3.741533475,2.863575004,288.4102648,NON_BLOOM,0.2088,1.65427,NON_BLOOM
1.65427,25.635,16847.5,0.86403002,87.91241371,0.00049,1.0215,0.7748,3.597869933,1.709033393,294.7084275,NON_BLOOM,0.2467,0.55659,NON_BLOOM
0.55659,28.8,17123.25417,2.26424223,110.6836734,0,0.8486,0.9049,3.598436485,1.894068409,267.4604128,NON_BLOOM,-0.0563,0.57753,NON_BLOOM
0.57753,32.225,17664.82759,0.954540459,86.08505666,0,0.5227,0.5479,3.67935822,3.265194502,308.2935276,NON_BLOOM,-0.0252,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.58157,
0.58157,32.315,18005.4181,1.087265138,9.122847692,0,0.5391,0.3922,3.816798101,2.884974966,387.7229558,NON_BLOOM,0.1469,1.16163,NON_BLOOM
1.16163,30.075,17885.83122,2.89938131,-6.163359642,0,0.6709,0.5998,3.7654512,1.763107263,280.9731775,NON_BLOOM,0.0711,1.08697,NON_BLOOM
1.08697,27.965,18064.81897,2.350162245,-5.183443689,0.00006,0.7429,0.5515,3.76712829,2.006490337,183.8298367,NON_BLOOM,0.1914,1.08751,NON_BLOOM
1.08751,25.97,17699.375,1.556164135,-10.19093614,0.00008,0.5551,0.6387,3.750277281,2.859374446,179.4828836,NON_BLOOM,-0.0836,1.66887,NON_BLOOM
1.66887,23.225,17525.1625,1.591444543,13.5947504,0,0.8782,1.0849,3.825762088,3.635683873,186.8320148,NON_BLOOM,-0.2067,2.9075,NON_BLOOM
2.9075,23.53,17078.25926,2.448491178,54.97543085,0.00001,0.5522,0.4737,3.758503207,3.311447317,336.0205634,NON_BLOOM,0.0785,2.76041,NON_BLOOM
2.76041,24.24,16902.2875,2.734870269,81.13330796,0,0.5543,0.4744,3.735598527,2.490042531,416.2036803,NON_BLOOM,0.0799,0.91529,NON_BLOOM
0.91529,26.45,16941.52155,2.54047447,68.63387638,0,0.9236,0.73,3.691472625,1.703249346,428.7162726,NON_BLOOM,0.1936,0.29271,NON_BLOOM
0.29271,29.41,16964.46667,1.506301575,91.33292531,0.00004,0.5884,0.6253,3.699594009,2.123304062,310.7862676,NON_BLOOM,-0.0369,0.29036,NON_BLOOM
0.29036,31.04,17506.69397,1.66196444,109.4349893,0,0.5238,0.6078,3.614758017,2.986994611,262.1434753,NON_BLOOM,-0.084,0.65364,NON_BLOOM
0.65364,32.16,17361.3375,0.886857337,70.70928677,0.00001,0.5796,0.5718,3.508862193,3.287049082,228.3137711,NON_BLOOM,0.0078,0.57999,NON_BLOOM
0.57999,33.115,17393.3875,0.295687069,-78.81861035,0,0.8054,0.5622,3.416250457,3.147395418,246.839888,NON_BLOOM,0.2432,0.65134,NON_BLOOM
0.65134,32.165,17818.64224,1.617967227,57.0283725,0,0.69,0.5923,3.401748402,2.23416589,305.3730055,NON_BLOOM,0.0977,1.09444,NON_BLOOM
1.09444,31.115,18468.75833,1.973981643,-0.452770129,0.00001,0.8208,0.4363,3.459171058,1.170040657,467.894113,NON_BLOOM,0.3845,4.08245,NON_BLOOM
4.08245,28.115,18345.63793,2.55706765,-17.19888309,0.00009,0.7567,0.5706,3.457972346,1.582548051,444.8980973,NON_BLOOM,0.1861,1.70951,NON_BLOOM
1.70951,26.36,17609.35833,3.325517868,21.20608834,0.00003,0.6174,0.7369,3.436957508,2.434883639,434.5366464,NON_BLOOM,-0.1195,2.6616,NON_BLOOM
2.6616,24.055,17595.7125,2.06791872,65.33576174,0.00102,0.7653,0.9032,3.338859872,3.252868499,399.5175756,NON_BLOOM,-0.1379,5.33593,NON_BLOOM
5.33593,23.36,17173.51389,2.71730505,72.80318902,0.00004,0.5941,0.5738,3.36012367,3.304317462,448.7769311,NON_BLOOM,0.0203,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.82669,
0.82669,27.63,17377.82917,2.743242551,84.61668197,0,0.9142,0.8773,3.307529578,1.65910472,277.3083948,NON_BLOOM,0.0369,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.3969,
0.3969,31.735,17249.48333,1.736591249,-151.1176667,0,0.9195,0.7189,3.145392436,2.793544269,181.2454738,NON_BLOOM,0.2006,0.81181,NON_BLOOM
0.81181,31.395,17549.72414,1.58355466,12.49377666,0,0.6225,0.5032,3.072031172,1.968348328,166.4145165,NON_BLOOM,0.1193,0.70767,NON_BLOOM
0.70767,30.66,17900.40833,1.768324197,32.55610329,0,0.5688,0.3053,3.038364989,1.507383679,222.1511089,NON_BLOOM,0.2635,1.20476,NON_BLOOM
1.20476,28.865,17814.01293,2.747984342,24.04175535,0.00001,0.6145,0.4668,3.044589691,1.102462206,255.3108227,NON_BLOOM,0.1477,0.98977,NON_BLOOM
0.98977,27.09,17450.58333,2.791164939,-7.14289159,0.00075,0.701,0.8191,3.01399018,1.817501528,238.5208623,NON_BLOOM,-0.1181,1.35214,NON_BLOOM
1.35214,23.915,17814.00417,2.748693334,-51.16938889,0.00208,1.1426,1.4319,3.030544162,2.753062941,232.4743414,NON_BLOOM,-0.2893,5.34526,NON_BLOOM
5.34526,23.17,17243.56019,1.800743152,77.00722999,0.00004,0.817,0.8564,3.056527396,3.130164288,234.0937648,NON_BLOOM,-0.0394,2.27387,NON_BLOOM
2.27387,24.565,16780.80417,2.015115384,76.41470711,0.00008,0.5871,0.4305,3.037899722,2.728621065,396.4369868,NON_BLOOM,0.1566,0.76812,NON_BLOOM
0.76812,25.195,17055.42241,3.12339972,85.31706515,0,0.9951,0.7932,3.147966826,1.947350051,379.0879365,NON_BLOOM,0.2019,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,1.78614,
1.78614,26.045,18277.76667,0.750377848,113.7550777,0.00144,0.6188,0.6274,3.144732009,2.112407131,271.0249793,NON_BLOOM,-0.0086,1.82065,NON_BLOOM
1.82065,23.01,18053.56667,0.946695694,98.45074663,0.00118,0.9674,0.9265,3.201516215,3.101204963,270.9050234,NON_BLOOM,0.0409,2.31719,NON_BLOOM
2.31719,22.085,17886,0.95865982,97.73121973,0.00127,0.8522,0.7534,3.308353983,3.30020254,282.2330959,NON_BLOOM,0.0988,2.41936,NON_BLOOM
2.41936,23.055,17217.6,3.528490286,46.25788466,0.00057,0.6591,0.4316,3.44494527,3.041156236,461.5902413,NON_BLOOM,0.2275,2.45893,NON_BLOOM
2.45893,25.65,17111.34483,2.258280772,38.85040926,0.00001,0.7957,0.6385,3.425556423,2.197979501,468.0229876,NON_BLOOM,0.1572,1.12636,NON_BLOOM
1.12636,27.675,17158.83333,1.75799359,35.46097411,0,0.7856,0.7088,3.425621877,1.995220678,469.8735001,NON_BLOOM,0.0768,0.67779,NON_BLOOM
0.67779,30.62,17659.93103,1.661773142,40.80680973,0,0.7611,0.6162,3.452965186,3.018591582,371.2451515,NON_BLOOM,0.1449,1.05149,NON_BLOOM
1.05149,32.47,18660.7,1.523498961,38.11098312,0,0.5374,0.5255,3.528727614,3.763656707,545.9896776,NON_BLOOM,0.0119,0.81864,NON_BLOOM
0.81864,33.17,18310.13333,1.569601105,43.64139318,0,0.4522,0.4458,3.629438734,3.653014357,601.0813648,NON_BLOOM,0.0064,0.90082,NON_BLOOM
0.90082,32,18519.31034,1.215788859,61.1219924,0.00001,0.6514,0.4556,3.747537154,2.721630052,627.0684304,NON_BLOOM,0.1958,1.98331,NON_BLOOM
1.98331,30.76,18998.53333,1.194763236,67.99962331,0,0.6029,0.4217,3.775730131,1.781708956,624.2017563,NON_BLOOM,0.1812,4.18668,NON_BLOOM
4.18668,28.425,18726.44828,0.753179897,85.95569642,0.00003,0.6675,0.6334,3.775730131,1.546739627,421.3421181,NON_BLOOM,0.0341,3.16332,NON_BLOOM
3.16332,25.995,18362,0.525996074,119.2948605,0.00008,0.5786,0.6071,3.777817083,2.514048859,232.9494832,NON_BLOOM,-0.0285,1.14907,NON_BLOOM
1.14907,23.495,18041.8,1.445148167,98.96402446,0.00001,0.942,1.1655,3.727441594,3.394804139,306.84875,NON_BLOOM,-0.2235,6.0654,NON_BLOOM
6.0654,23.245,17530.81481,1.727918963,53.065848,0.00051,0.7449,0.4692,3.586462006,3.365236495,475.4178296,NON_BLOOM,0.2757,4.37978,NON_BLOOM
4.37978,23.205,17132.1,2.846302401,43.23205992,0.00022,0.5621,0.333,3.569262782,2.889282519,648.9104242,NON_BLOOM,0.2291,1.38365,NON_BLOOM
1.38365,25.65,16960.37931,3.775069239,40.67195633,0.00001,0.8434,0.7291,3.569262782,1.902199933,639.7619227,NON_BLOOM,0.1143,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.5804,
0.5804,32.255,18491.46667,1.932703195,37.8270531,0,0.4604,0.5653,3.594269069,3.633565073,561.6613688,NON_BLOOM,-0.1049,0.63124,NON_BLOOM
0.63124,32.66,18194.66667,0.280497233,-99.19165882,0,0.7351,0.5433,3.538172983,3.494323571,600.2137503,NON_BLOOM,0.1918,1.23991,NON_BLOOM
1.23991,32.325,18446.37931,1.033637743,61.19177711,0,0.6377,0.4572,3.568373886,2.446091554,586.9577447,NON_BLOOM,0.1805,1.49919,NON_BLOOM
1.49919,31.145,18718.36667,1.425107947,45.3438952,0,0.5199,0.4579,3.592770422,1.076666989,450.3546053,NON_BLOOM,0.062,2.24624,NON_BLOOM
2.24624,28.18,18685.31034,2.934927979,64.06965594,0.00006,0.7901,0.6085,3.592390371,1.506827287,204.055397,NON_BLOOM,0.1816,1.98692,NON_BLOOM
1.98692,24.165,18521,1.180178543,175.6703874,0.00216,0.9873,0.9857,3.720398421,3.059087101,172.2867069,NON_BLOOM,0.0016,1.34279,NON_BLOOM
1.34279,22.235,17815.53333,0.744825929,139.0420543,0.00046,1.0096,0.9037,3.863159576,4.022086592,311.7840801,NON_BLOOM,0.1059,3.15468,NON_BLOOM
3.15468,22.18,17400.59259,2.770738839,60.99426506,0.00019,0.6476,0.5003,3.981075458,4.090267921,488.1693186,NON_BLOOM,0.1473,8.34764,NON_BLOOM
8.34764,22.365,17287.76667,2.783508807,54.68556366,0.00006,0.6278,0.4194,4.069059491,3.44236716,595.416306,NON_BLOOM,0.2084,2.09282,NON_BLOOM
2.09282,25.66,17345.34483,2.373483651,24.23253861,0.00002,0.9296,0.6942,4.068618213,2.208067437,565.9200726,NON_BLOOM,0.2354,0.66447,NON_BLOOM
0.66447,29.2,17113.26667,2.232729955,44.50363247,0,0.9028,0.7204,4.059418489,2.529185338,471.0706419,NON_BLOOM,0.1824,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.58795,
0.58795,32.9,18228.3,0.312574025,128.6827222,0,0.8869,0.6178,4.08451114,3.774792489,423.4471353,NON_BLOOM,0.2691,0.76083,NON_BLOOM
0.76083,32.075,18113.93103,0.172779094,69.77394686,0,0.5409,0.375,4.061940389,2.494959363,438.3497547,NON_BLOOM,0.1659,1.01377,NON_BLOOM
1.01377,30.265,18505.3,0.367132887,-139.9245172,0.00001,0.64,0.4807,4.008053525,1.314500592,482.680866,NON_BLOOM,0.1593,1.31582,NON_BLOOM
1.31582,27.59,18775.89655,3.19384429,54.94907874,0.00001,0.667,0.4697,4.005522663,1.789401087,414.5119291,NON_BLOOM,0.1973,1.75773,NON_BLOOM
1.75773,25.42,18443.76667,1.056327958,73.54869472,0.00002,0.5428,0.5452,3.928703203,2.758488037,239.4357235,NON_BLOOM,-0.0024,0.93549,NON_BLOOM
0.93549,22.83,18238.8,1.624102183,172.233187,0.00298,0.9393,0.9876,3.861862317,3.599031891,219.8979934,NON_BLOOM,-0.0483,6.03373,NON_BLOOM
6.03373,21.59,17909.28571,1.093251329,75.68661449,0.00002,1.0627,0.95,3.93624495,3.765822914,281.2153112,NON_BLOOM,0.1127,3.30247,NON_BLOOM
3.30247,22.865,16977.1,3.41698983,40.81234967,0,0.599,0.4198,3.88118637,3.039947459,583.8653479,NON_BLOOM,0.1792,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.64774,
0.64774,31.02,17985.62069,1.918535917,40.90128965,0,0.421,0.4294,3.609047923,2.316257308,528.8837293,NON_BLOOM,-0.0084,1.35712,NON_BLOOM
1.35712,30.33,18670.93333,1.804748028,57.88503608,0,0.5517,0.5053,3.613261934,1.201785708,458.0406494,NON_BLOOM,0.0464,3.04721,NON_BLOOM
3.04721,27.765,18223.62069,0.986440415,-135.7945453,0.00008,0.8836,0.923,3.61398583,1.432909821,311.9442565,NON_BLOOM,-0.0394,8.55489,NON_BLOOM
8.55489,24.345,17928.73333,2.49469019,62.84942914,0.00046,0.6875,0.7596,3.677337031,2.741189928,266.754915,NON_BLOOM,-0.0721,11.36937,BLOOM
