Chl_a(mg/L),SST(øC),salinity(ppt),Wind_Speed_Era5(m/s),Wind_direction_ERA5(degree of north),TP(mm),STD:200KM,STD:100KM,STD_SST_12months,STD_SST_6months(øC),salinty_STD_6months,Status_TR10,delta(200-100),Next_Month_CHL,Next_month_Status
0.48077,31.245,17851.86207,3.444190923,105.1492858,0,0.7668,0.5559,3.440915046,1.907340353,454.2686791,NON_BLOOM,0.2109,0.63041,NON_BLOOM
0.63041,30.305,17816.36667,1.95903323,101.0239875,0.00001,0.4869,0.3213,3.475601467,0.848636161,419.796692,NON_BLOOM,0.1656,1.16402,NON_BLOOM
1.16402,27.07,17320.86207,0.143190068,-121.6673662,0.00008,0.652,0.5282,3.477619192,1.513441626,343.6907898,NON_BLOOM,0.1238,2.89756,NON_BLOOM
2.89756,24.675,17007.13333,0.6975472,-41.65220905,0.00004,0.6324,0.5915,3.497939771,2.579167609,319.7200854,NON_BLOOM,0.0409,2.06577,NON_BLOOM
2.06577,23.54,17017.31034,1.328572571,27.68422413,0.00041,0.6996,0.6173,3.407890634,3.126250417,364.5384383,NON_BLOOM,0.0823,7.27599,NON_BLOOM
7.27599,23.125,16968.11111,1.857473494,64.57407476,0.00017,0.5409,0.4533,3.283072325,3.179287132,374.6013162,NON_BLOOM,0.0876,2.06432,NON_BLOOM
2.06432,23.48,17003.07143,0.745528884,67.58630985,0.00151,0.6145,0.5032,3.214097501,2.571904963,304.655674,NON_BLOOM,0.1113,1.26594,NON_BLOOM
1.26594,25.79,17022.55172,3.450543515,34.0997698,0,0.9031,0.7596,3.227448898,1.418636865,119.4988797,NON_BLOOM,0.1435,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.86796,
0.86796,32.41,17865.46667,2.921370824,99.17393972,0,0.3894,0.4519,3.306382926,3.147517099,316.6627107,NON_BLOOM,-0.0625,0.8007,NON_BLOOM
0.8007,32.32,18009.17857,2.17881318,98.71319631,0.00001,0.3897,0.3722,3.41608336,2.392195064,412.8291509,NON_BLOOM,0.0175,0.69569,NON_BLOOM
0.69569,31.12,17890.03333,2.11574447,97.74737189,0.00002,0.358,0.3033,3.474576613,1.444933678,413.9537613,NON_BLOOM,0.0547,0.92775,NON_BLOOM
0.92775,28.545,17157,1.136265269,167.9900897,0.00183,0.3432,0.3412,3.473404585,1.364616603,377.0351522,NON_BLOOM,0.002,1.1282,NON_BLOOM
1.1282,25.715,17053.06667,1.525930658,-105.8971972,0.00028,0.5345,0.6225,3.404085857,2.412832735,380.6499662,NON_BLOOM,-0.088,2.31482,NON_BLOOM
2.31482,23.66,17114.96667,1.799592003,10.2048168,0.00098,0.7594,0.6516,3.39115401,3.332914974,410.1346129,NON_BLOOM,0.1078,2.66984,NON_BLOOM
2.66984,23.455,17062.71429,2.230260099,20.6574245,0.00002,0.7603,0.5324,3.352638964,3.457286287,404.8701232,NON_BLOOM,0.2279,3.90899,NON_BLOOM
3.90899,23.84,17017.76667,2.197187802,60.67043066,0.00122,0.4561,0.3675,3.313202834,2.868570226,304.781307,NON_BLOOM,0.0886,1.87208,NON_BLOOM
1.87208,24.95,16789.65517,3.703261717,35.63868831,0.00002,0.6824,0.6309,3.368751701,1.760891701,117.4929562,NON_BLOOM,0.0515,0.40544,NON_BLOOM
0.40544,27.54,16708.2,3.427273689,38.2303549,0,1.0288,1.0369,3.369582973,1.436195785,152.1802218,NON_BLOOM,-0.0081,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.28928,
0.28928,32.775,17631.06667,2.242324346,109.1988621,0,0.4536,0.4912,3.424734073,3.319835275,317.2071631,NON_BLOOM,-0.0376,0.5733,NON_BLOOM
0.5733,31.04,17806.81481,4.226131593,106.3673712,0,0.8891,0.5297,3.305148026,2.674192635,407.5239178,NON_BLOOM,0.3594,0.64975,NON_BLOOM
0.64975,30.535,17933.32143,2.253412331,43.25308699,0.00001,0.5929,0.435,3.2606329,1.651990382,424.4784165,NON_BLOOM,0.1579,1.29937,NON_BLOOM
1.29937,27.52,17735.44828,1.376915965,-144.617583,0.00001,0.6406,0.3716,3.253557668,1.658136504,288.2405119,NON_BLOOM,0.269,2.79147,NON_BLOOM
2.79147,24.8,17605.06897,1.821823591,27.74150546,0.00002,0.6636,0.5534,3.309887413,2.742543553,181.2405722,NON_BLOOM,0.1102,1.34851,NON_BLOOM
1.34851,22.95,17417.31034,1.35466471,62.17951976,0.00268,0.5684,0.4772,3.386040866,3.511978312,163.2700094,NON_BLOOM,0.0912,1.62588,NON_BLOOM
1.62588,22.51,16992.09434,0.780949038,10.82130087,0.00246,0.7693,0.5848,3.490544271,3.399137656,309.0732761,NON_BLOOM,0.1845,4.69302,NON_BLOOM
4.69302,23.485,16865.84483,1.185256163,22.4876384,0.0024,0.7463,0.5197,3.522842794,2.863111652,384.5591521,NON_BLOOM,0.2266,1.37583,NON_BLOOM
1.37583,25.85,16767.43396,2.296378311,37.38670695,0,1.0124,0.8511,3.477550698,1.752308993,372.9194682,NON_BLOOM,0.1613,0.54787,NON_BLOOM
0.54787,29.39,16810.33962,2.937427454,30.54265616,0,0.8582,0.8684,3.514446055,2.329546481,319.7394211,NON_BLOOM,-0.0102,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,1.1154,
1.1154,32.495,17606.7451,3.330916399,112.2906042,0,0.6616,0.6314,3.695164539,3.487570091,288.2611625,NON_BLOOM,0.0302,0.53068,NON_BLOOM
0.53068,32.38,17680.15385,1.692654799,107.3803973,0,0.4337,0.396,3.806948599,2.468009769,363.8409789,NON_BLOOM,0.0377,0.84739,NON_BLOOM
0.84739,30.48,17760.29268,1.547294467,68.30533987,0,0.5883,0.3732,3.803938817,1.244915214,373.642163,NON_BLOOM,0.2151,2.01766,NON_BLOOM
2.01766,27.19,17764.21429,0.854235739,80.36135014,0.00006,0.6054,0.442,3.808544738,1.940226934,320.0246272,NON_BLOOM,0.1634,4.60497,NON_BLOOM
4.60497,24.15,17523.73333,1.565744994,-134.7613318,0.0007,0.7855,0.7488,3.857674417,3.232911485,210.4807639,NON_BLOOM,0.0367,1.90586,NON_BLOOM
1.90586,22.855,17386.06667,2.702380212,8.46305894,0.00007,0.6273,0.5867,3.867958836,3.809834496,134.3290785,NON_BLOOM,0.0406,2.26002,NON_BLOOM
2.26002,22.435,16546.03704,1.477574374,36.59774895,0.00029,0.6427,0.5025,3.876740716,3.789978745,423.1619082,NON_BLOOM,0.1402,1.592,NON_BLOOM
1.592,23.99,16595.18519,2.703531797,40.82325251,0.00001,0.8486,0.5846,3.830943367,2.815069074,506.8948852,NON_BLOOM,0.264,3.29864,NON_BLOOM
3.29864,26.13,16667.85714,3.177946468,45.82999532,0.00001,0.8769,0.7058,3.818900274,1.694866432,491.383634,NON_BLOOM,0.1711,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.62301,
0.62301,31.15,17501.55507,0.964612114,78.87112752,0.00011,0.5546,0.3335,3.414301087,1.188706405,350.7398344,NON_BLOOM,0.2211,2.91235,NON_BLOOM
2.91235,26.84,17187.82692,0.032543689,-89.13140032,0.00129,0.5894,0.4391,3.418683424,1.668823812,269.1801661,NON_BLOOM,0.1503,3.89997,NON_BLOOM
3.89997,25.345,16900.25417,0.91359651,22.46130651,0.00004,0.5903,0.4536,3.335646073,2.520628229,307.7005697,NON_BLOOM,0.1367,3.87548,NON_BLOOM
3.87548,23.905,16704.56904,2.247751655,42.95908357,0.00003,0.5616,0.5187,3.221497344,3.134245878,399.8168887,NON_BLOOM,0.0429,0.92351,NON_BLOOM
0.92351,23.045,16751.83333,0.958520325,65.25516235,0.00307,0.628,0.6477,3.141832224,3.171431065,318.2989726,NON_BLOOM,-0.0197,0.86183,NON_BLOOM
0.86183,22.655,16778.00417,1.764147103,27.050861,0.00151,0.5743,0.528,3.293056748,2.898465111,285.7078357,NON_BLOOM,0.0463,2.54941,NON_BLOOM
2.54941,24.885,16811.85776,2.277327667,38.20616943,0.00155,1.2161,1.1309,3.357981371,1.425676496,160.1462874,NON_BLOOM,0.0852,1.54203,NON_BLOOM
1.54203,27.675,16898.61925,2.487188296,47.07144661,0,1.1054,1.1133,3.352112596,1.672054624,72.44377642,NON_BLOOM,-0.0079,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.32958,
0.32958,31.765,17120.24167,3.312150018,110.9224986,0,0.8319,0.6316,3.507221394,3.651427137,123.0045396,NON_BLOOM,0.2003,0.72744,NON_BLOOM
0.72744,31.75,17334.2931,3.111246508,108.1755902,0,0.7411,0.6031,3.579742387,2.709536656,167.1879347,NON_BLOOM,0.138,0.80379,NON_BLOOM
0.80379,31.25,17444.6375,2.37739398,103.6069128,0.00007,0.5064,0.3406,3.587840189,1.500157631,191.9468148,NON_BLOOM,0.1658,0.74567,NON_BLOOM
0.74567,28.19,17048.46121,2.041495768,-149.2536248,0.00105,0.3779,0.3931,3.579586704,1.310323327,167.2257147,NON_BLOOM,-0.0152,0.65176,NON_BLOOM
0.65176,25.725,16952.67917,1.216296852,-147.5363761,0.00626,0.8777,0.8158,3.55904823,2.342304777,173.6187952,NON_BLOOM,0.0619,0.97649,NON_BLOOM
0.97649,24.12,17016.3875,0.689136187,-51.81642533,0.00628,1.0276,0.9637,3.539551599,3.033874036,177.3472198,NON_BLOOM,0.0639,1.09284,NON_BLOOM
1.09284,23.08,16960.33929,1.418167915,55.93534286,0.00027,0.7732,0.6505,3.53557535,3.331215681,191.6709487,NON_BLOOM,0.1227,1.98332,NON_BLOOM
1.98332,23.68,16804.57917,1.289343558,76.50277808,0.00184,0.3898,0.2602,3.418597092,2.883200984,197.3687623,NON_BLOOM,0.1296,4.53448,NON_BLOOM
4.53448,26.21,16765.30603,1.503860695,53.32142243,0.00059,1.0167,0.909,3.337541822,1.741679625,104.5720198,NON_BLOOM,0.1077,0.71852,NON_BLOOM
0.71852,29.31,16873.81667,2.742061965,37.56967961,0.00001,0.8503,0.9075,3.351469283,2.082323255,89.23247664,NON_BLOOM,-0.0572,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.96173,
0.96173,32.72,17206.52586,0.893183532,84.44015234,0,0.456,0.3938,3.624730522,2.43366322,148.5160654,NON_BLOOM,0.0622,0.7409,NON_BLOOM
0.7409,30.48,17716.68354,0.958351806,-140.8181981,0,0.6005,0.552,3.581350687,1.326001718,272.9234044,NON_BLOOM,0.0485,0.65109,NON_BLOOM
0.65109,28.05,17405.03448,1.310881793,132.8152312,0.00023,0.5603,0.4082,3.582234206,1.718074665,252.7846537,NON_BLOOM,0.1521,0.95173,NON_BLOOM
0.95173,25.7,17057.85,1.978154102,-137.0984943,0.00026,0.5099,0.4646,3.583787762,2.715967701,239.032844,NON_BLOOM,0.0453,1.89707,NON_BLOOM
1.89707,23.495,17004.62917,1.418779999,-96.26484744,0,0.936,0.94,3.649311079,3.504957204,243.2523795,NON_BLOOM,-0.004,3.25457,NON_BLOOM
3.25457,23.4,17004.63426,1.886679241,36.00204464,0.00003,0.5081,0.3885,3.611817674,3.471286685,257.9492915,NON_BLOOM,0.1196,1.59719,NON_BLOOM
1.59719,24.075,16863.32083,3.038244151,41.95734808,0,0.524,0.4957,3.570599759,2.613965166,293.0457545,NON_BLOOM,0.0283,0.98965,NON_BLOOM
0.98965,26.315,16808.76724,2.84458804,39.9685518,0,0.8681,0.7427,3.56536958,1.684430542,191.1484093,NON_BLOOM,0.1254,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,1.00518,
1.00518,32.02,17326.62931,2.565885626,83.08860922,0.00001,0.5471,0.4728,3.37873217,2.187416189,173.7661671,NON_BLOOM,0.0743,0.87198,NON_BLOOM
0.87198,30.925,17690.15833,1.679192893,114.5261953,0.00014,0.8527,0.3563,3.405509221,1.071453128,283.9223566,NON_BLOOM,0.4964,1.43437,NON_BLOOM
1.43437,28.12,17442.30603,1.203161041,176.977284,0.00019,0.6123,0.3975,3.405184466,1.487791055,264.0489641,NON_BLOOM,0.2148,0.90151,NON_BLOOM
0.90151,25.875,16958.14167,0.712605738,40.91516637,0.00116,0.6151,0.571,3.394472503,2.47175278,261.7515489,NON_BLOOM,0.0441,1.97749,NON_BLOOM
1.97749,23.98,16919.87083,1.144895905,15.22444292,0.0066,0.7902,0.7798,3.339558042,3.219595493,273.8188264,NON_BLOOM,0.0104,7.50988,NON_BLOOM
7.50988,23.47,16956.01852,1.891545839,22.45022437,0.00014,0.5823,0.527,3.330987299,3.259737549,291.5623967,NON_BLOOM,0.0553,2.23799,NON_BLOOM
2.23799,24.95,16901.00417,2.581654146,41.18464753,0,0.6087,0.5268,3.245339046,2.583894025,307.2552115,NON_BLOOM,0.0819,0.99745,NON_BLOOM
0.99745,28.415,16887.48276,3.040310872,38.81967892,0,0.886,0.8741,3.183616343,1.901316795,194.7227725,NON_BLOOM,0.0119,0.35349,NON_BLOOM
0.35349,27.67,16910.225,3.145387557,33.81080558,0,0.8866,0.8706,3.182797839,1.815318307,26.5795555,NON_BLOOM,0.016,0.41957,NON_BLOOM
0.41957,30.09,17001.06897,2.753896575,96.00766793,0,0.6406,0.5669,3.124954555,2.443628478,38.44208091,NON_BLOOM,0.0737,0.28109,NON_BLOOM
0.28109,31.435,17083.04583,5.421288082,114.1967403,0.00142,0.9625,0.7635,3.063415254,2.757566359,68.2947182,NON_BLOOM,0.199,0.18585,NON_BLOOM
0.18585,31.285,17075.33333,3.382269209,121.4715053,0,0.6842,0.642,2.916236962,2.267457123,81.38347969,NON_BLOOM,0.0422,0.21797,NON_BLOOM
0.21797,31.075,17137.67241,3.452047855,105.3406764,0.00001,0.549,0.4326,2.822913315,1.461457606,91.96693557,NON_BLOOM,0.1164,0.32903,NON_BLOOM
0.32903,30.67,17364.5,1.649652699,75.27644809,0,0.4819,0.2976,2.802510129,1.28626532,140.2052882,NON_BLOOM,0.1843,1.14043,NON_BLOOM
1.14043,28.535,17293.40517,1.125277348,71.79330038,0.00013,0.4893,0.4024,2.805272442,0.989776911,128.1022047,NON_BLOOM,0.0869,1.09896,NON_BLOOM
1.09896,26.785,17000.5625,1.631348887,-145.9627708,0.00117,0.6849,0.644,2.755393448,1.721904025,128.2064802,NON_BLOOM,0.0409,0.89454,NON_BLOOM
0.89454,24.03,17098.49167,3.87335573,-139.2982024,0.00286,1.22,1.2658,2.749044405,2.636339002,126.8011544,NON_BLOOM,-0.0458,3.44868,NON_BLOOM
3.44868,23.075,16856.47685,1.989535274,50.0225816,0.00015,0.8041,0.6328,2.807242462,3.052831564,170.378501,NON_BLOOM,0.1713,1.3336,NON_BLOOM
1.3336,24.675,16753.64583,2.445658354,52.37160092,0.00023,0.5557,0.4832,2.834409109,2.662121648,218.8907023,NON_BLOOM,0.0725,1.10317,NON_BLOOM
1.10317,25.415,16815.11207,3.823903289,40.81280257,0,0.9687,0.8362,2.930251696,1.805206398,185.1670849,NON_BLOOM,0.1325,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,1.43179,
1.43179,23.155,17011.66667,0.957680775,95.87488067,0.00048,0.5695,0.5833,,,,NON_BLOOM,-0.0138,4.72355,NON_BLOOM
4.72355,22.8,17009.78571,2.732035882,34.84394133,0,0.4196,0.3571,,,,NON_BLOOM,0.0625,5.36525,NON_BLOOM
5.36525,24.28,16843.43333,2.847836647,29.40767321,0,0.5325,0.476,,,,NON_BLOOM,0.0565,1.799,NON_BLOOM
1.799,25.365,16889.93103,4.647570108,35.14670885,0,0.8547,0.7309,,,,NON_BLOOM,0.1238,0.73631,NON_BLOOM
0.73631,27.45,16929.43333,3.356285193,46.40047024,0,0.7639,0.7317,,,,NON_BLOOM,0.0322,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.50163,
0.50163,30.145,17637.96552,3.121336894,103.6436321,0,0.7352,0.4545,,2.152706952,250.9957582,NON_BLOOM,0.2807,0.67072,NON_BLOOM
0.67072,29.965,17852,1.445971385,98.1567981,0,0.5695,0.3354,,1.278250758,325.4208505,NON_BLOOM,0.2341,1.22656,NON_BLOOM
1.22656,28.28,17511.62069,1.65221947,46.61454988,0.00015,0.4228,0.2524,,1.011297297,278.7314361,NON_BLOOM,0.1704,1.31922,NON_BLOOM
1.31922,25.175,17329.83333,0.61388909,-121.9015712,0.00269,0.5212,0.4681,3.017913273,2.120659783,229.5742157,NON_BLOOM,0.0531,1.43679,NON_BLOOM
1.43679,22.885,17147.26667,0.954860487,-80.79188542,0.00178,0.9329,0.9129,3.050485702,2.939714295,243.4597776,NON_BLOOM,0.02,6.35071,NON_BLOOM
6.35071,22.105,17087.62963,0.716374399,43.47733141,0.00281,0.8213,0.7102,3.142505193,3.229229032,269.3056978,NON_BLOOM,0.1111,4.73606,NON_BLOOM
4.73606,23.195,16860.33333,2.786471206,38.67925257,0.00041,0.5725,0.5097,3.243334484,2.918994904,319.3982425,NON_BLOOM,0.0628,4.08746,NON_BLOOM
4.08746,25.245,16821.10345,2.224748333,46.20495597,0,0.7762,0.6354,3.249319453,2.055242112,243.4871842,NON_BLOOM,0.1408,1.28527,NON_BLOOM
1.28527,27.96,16880.43333,2.099870118,75.79284871,0,0.807,0.6892,3.255080297,1.957804361,183.1630164,NON_BLOOM,0.1178,0.27077,NON_BLOOM
0.27077,31.02,17021.06897,2.133991503,82.92982059,0,0.7085,0.6058,3.340387614,3.167709039,122.5334022,NON_BLOOM,0.1027,2.86199,NON_BLOOM
2.86199,31.905,17315.66667,3.404408688,96.70353299,0,0.5562,0.5884,3.385172607,3.710479529,170.070408,NON_BLOOM,-0.0322,0.84615,NON_BLOOM
0.84615,32.53,17604.13333,3.45850145,96.506745,0,0.4648,0.4267,3.540262369,3.490299354,285.4087541,NON_BLOOM,0.0381,1.14116,NON_BLOOM
1.14116,31.845,17820.75862,2.934294377,93.88212184,0,0.5354,0.4627,3.673412261,2.620542909,371.5290432,NON_BLOOM,0.0727,0.70781,NON_BLOOM
0.70781,30.135,17817.63333,1.684153936,75.3557752,0,0.4999,0.3027,3.682529701,1.516749311,368.1445133,NON_BLOOM,0.1972,3.10552,NON_BLOOM
3.10552,27.715,17816.65517,0.588516543,71.77212756,0.00001,0.5769,0.3967,3.678294701,1.596526612,303.3480028,NON_BLOOM,0.1802,1.45332,NON_BLOOM
1.45332,25.64,17492.66667,0.238219375,88.10578565,0.00042,0.5302,0.3924,3.654463785,2.505799385,192.9999145,NON_BLOOM,0.1378,1.52244,NON_BLOOM
1.52244,23.24,17210.9,0.884623822,26.81441193,0.00011,0.9883,0.9868,3.616756791,3.330784129,224.187422,NON_BLOOM,0.0015,5.43659,NON_BLOOM
5.43659,23.57,16983.2963,1.360550481,41.18439545,0.00026,0.5934,0.4363,3.4461599,3.203177351,329.4708936,NON_BLOOM,0.1571,2.83005,NON_BLOOM
2.83005,23.05,16799.2,2.615892808,36.91249388,0.00079,0.5185,0.3468,3.462617101,2.621183999,390.2848934,NON_BLOOM,0.1717,2.73876,NON_BLOOM
2.73876,25.535,16740.27586,2.992603891,37.82033162,0,0.7591,0.7946,3.445522129,1.670909599,383.1612208,NON_BLOOM,-0.0355,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.56073,
0.56073,31.585,17743.43333,4.012429758,115.0020828,0,0.5713,0.5556,3.320961285,3.251755509,375.6453998,NON_BLOOM,0.0157,0.94973,NON_BLOOM
0.94973,31.765,18009.48276,2.996999523,99.91918943,0,0.606,0.4117,3.312917558,2.24362136,473.3872892,NON_BLOOM,0.1943,0.93242,NON_BLOOM
0.93242,30.855,18061.3,1.83205539,68.18224327,0,0.5009,0.4773,3.360844052,0.987107517,469.2797845,NON_BLOOM,0.0236,1.31865,NON_BLOOM
1.31865,27.78,17982.93103,1.698901631,28.43613416,0.00038,0.5373,0.4398,3.360659038,1.364416084,377.0461081,NON_BLOOM,0.0975,1.87758,NON_BLOOM
1.87758,23.86,17238.5,1.730242448,-109.2882247,0.00196,0.9074,0.9413,3.492297676,2.8846341,305.6994988,NON_BLOOM,-0.0339,1.64567,NON_BLOOM
1.64567,22.435,17013.23333,1.107506386,-88.88799087,0.00082,0.9224,0.782,3.58416858,3.726540696,406.0127689,NON_BLOOM,0.1404,2.5472,NON_BLOOM
2.5472,22.28,16877.77778,2.375957888,25.00172398,0.00051,0.6444,0.4485,3.721625126,3.86494439,499.1229073,NON_BLOOM,0.1959,4.23245,NON_BLOOM
4.23245,22.685,16846.36667,2.867835412,55.66995955,0.00008,0.5075,0.3494,3.759513119,3.231203014,501.3265763,NON_BLOOM,0.1581,1.35996,NON_BLOOM
1.35996,25.12,16777.2069,2.160255496,42.95907243,0.00001,0.6834,0.6409,3.779393392,1.94486432,412.5333337,NON_BLOOM,0.0425,0.42364,NON_BLOOM
0.42364,29.11,16824.76667,2.09691604,53.65752522,0,0.8561,0.7433,3.788527341,2.385823874,156.1200127,NON_BLOOM,0.1128,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.89756,
0.89756,32.095,17755.68966,2.143490111,104.5437125,0,0.4397,0.3266,3.908703341,2.52021728,395.4914379,NON_BLOOM,0.1131,0.69022,NON_BLOOM
0.69022,29.86,17906.03333,0.877620464,120.3326134,0,0.5125,0.383,3.848995788,1.183009639,435.2378374,NON_BLOOM,0.1295,1.27603,NON_BLOOM
1.27603,27.515,17941.44828,2.583168397,25.62167017,0.00006,0.4818,0.4163,3.848217571,1.663697355,409.7373436,NON_BLOOM,0.0655,1.15779,NON_BLOOM
1.15779,25.445,17604.66667,0.265996042,-23.75336837,0.00019,0.4779,0.387,3.746851711,2.575336008,269.2764885,NON_BLOOM,0.0909,1.74038,NON_BLOOM
1.74038,22.71,17133.4,2.061528977,-111.9715581,0.00474,0.9098,0.9056,3.715701388,3.459958353,267.7283837,NON_BLOOM,0.0042,10.94447,BLOOM
10.94447,21.75,16961.92857,0.487413173,-17.02520556,0.00003,1.0288,0.9025,3.781898957,3.688722396,375.204402,BLOOM,0.1263,2.39439,NON_BLOOM
2.39439,22.735,16722.16667,2.391762802,24.7548347,0,0.5847,0.4379,3.776492439,2.917751346,467.3921343,NON_BLOOM,0.1468,0.61033,NON_BLOOM
0.61033,25.22,16781.06897,3.246483984,44.17578568,0,0.7816,0.7359,3.771082312,1.997639058,443.0823968,NON_BLOOM,0.0457,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.87537,
0.87537,30.67,17445.89655,1.856718136,72.76051693,0,0.3881,0.4267,3.372049405,2.140358225,216.2025589,NON_BLOOM,-0.0386,5.8478,NON_BLOOM
5.8478,29.695,17581.63333,1.167997432,-26.62779127,0,0.5947,0.4734,3.361489625,1.065251992,230.2177061,NON_BLOOM,0.1213,2.9117,NON_BLOOM
2.9117,26.455,17450.41379,1.079724681,-163.8744632,0.00032,0.816,0.7842,3.365582127,1.655190489,189.1614668,NON_BLOOM,0.0318,3.68721,NON_BLOOM
3.68721,24.375,17255.16667,1.383801515,14.14155556,0.00036,0.6422,0.57,3.421863223,2.627591446,163.2698719,NON_BLOOM,0.0722,7.14008,NON_BLOOM
7.14008,22.875,17079.96667,2.330950673,47.32117901,0.00134,0.7884,0.6597,3.40485629,3.099449436,166.4696254,NON_BLOOM,0.1287,13.94271,BLOOM
13.94271,22.425,16915.48148,1.982214962,60.77885838,0.00002,0.7675,0.5554,3.321872276,3.183682027,231.176695,BLOOM,0.2121,6.42275,NON_BLOOM
6.42275,23.495,16842.23333,2.486796404,37.34505751,0.00222,0.5811,0.4596,3.244827829,2.512796693,268.8897191,NON_BLOOM,0.1215,8.31754,NON_BLOOM
8.31754,24.685,16754.72414,2.149375422,46.47827588,0.00019,0.7387,0.5985,3.274453596,1.330547089,242.1335535,NON_BLOOM,0.1402,0.70288,NON_BLOOM
0.70288,28.8,16893.46667,2.973064349,33.35038196,0,0.8749,0.7361,3.292636645,2.10064623,165.2630188,NON_BLOOM,0.1388,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.46715,
0.46715,31.47,17883.82759,1.329585236,83.04252154,0.00001,0.4307,0.4192,3.469246936,2.443703928,401.8952627,NON_BLOOM,0.0115,0.46081,NON_BLOOM
0.46081,30,18185.93333,2.11753686,42.57330856,0,0.4096,0.4086,3.487664846,0.967711002,492.5066494,NON_BLOOM,0.001,1.99378,NON_BLOOM
1.99378,27.72,17722.89655,0.727421169,-50.22429342,0.00031,0.4658,0.4064,3.478440144,1.325279059,438.8796385,NON_BLOOM,0.0594,1.77616,NON_BLOOM
1.77616,24.83,17293.4,0.67448898,79.53931363,0.00216,0.6036,0.5237,3.44710776,2.449129097,374.1626276,NON_BLOOM,0.0799,3.85213,NON_BLOOM
3.85213,23.565,17155.86667,2.056913176,38.55590255,0.00032,0.6033,0.4898,3.374760768,3.036159512,347.7690617,NON_BLOOM,0.1135,2.71089,NON_BLOOM
2.71089,23.215,16995.77778,1.281243278,96.90241003,0.00188,0.54,0.4052,3.28072472,3.164744592,422.9746552,NON_BLOOM,0.1348,1.8065,NON_BLOOM
1.8065,24.44,16836,3.544599009,43.87576433,0.00057,0.7509,0.6497,3.191214502,2.436443218,459.5379631,NON_BLOOM,0.1012,0.78325,NON_BLOOM
0.78325,25.76,16802.31034,3.915129654,29.77312086,0.00001,0.7313,0.6308,3.120036364,1.501506651,313.7441168,NON_BLOOM,0.1005,0.35175,NON_BLOOM
0.35175,28.525,16937.03333,3.564935226,49.87861517,0,0.8699,0.7504,3.113423446,1.759378244,173.3342275,NON_BLOOM,0.1195,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.42525,
0.42525,31.565,17593.06897,1.908411787,116.3887313,0,0.5643,0.4431,3.16022445,2.21117129,271.0779029,NON_BLOOM,0.1212,0.62487,NON_BLOOM
0.62487,30.475,17775.96667,1.304477177,-42.93106232,0.00026,0.6587,0.425,3.190772068,1.208751652,358.4991493,NON_BLOOM,0.2337,0.98426,NON_BLOOM
0.98426,27.725,17688.72414,1.380321837,-123.6427645,0,0.6522,0.4761,3.19076105,1.458679959,375.4138443,NON_BLOOM,0.1761,2.55172,NON_BLOOM
2.55172,25.05,17124.53333,0.335252994,151.9496543,0.00011,0.6795,0.6506,3.174191799,2.533327303,357.0935874,NON_BLOOM,0.0289,1.44846,NON_BLOOM
1.44846,23.585,17087.06667,1.697874851,81.93149389,0.00085,0.7346,0.7559,3.171958818,3.301395749,360.5501383,NON_BLOOM,-0.0213,2.2769,NON_BLOOM
2.2769,22.525,17097.18519,2.522280241,48.67377823,0.00218,0.5795,0.5286,3.260073784,3.384726006,296.4533733,NON_BLOOM,0.0509,1.63667,NON_BLOOM
1.63667,23.22,16760.43333,3.291930085,35.88695766,0.00022,0.7059,0.4398,3.379170546,2.816339231,359.2225883,NON_BLOOM,0.2661,1.57512,NON_BLOOM
1.57512,25.635,16708.17241,2.209921397,71.44137257,0.00002,0.6754,0.6266,3.385223097,1.745295263,319.6925707,NON_BLOOM,0.0488,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.64694,
0.64694,31.48,17414.48276,2.369728125,98.26114206,0.00001,0.5676,0.4149,3.424401002,2.287051717,386.8114311,NON_BLOOM,0.1527,0.47051,NON_BLOOM
